OBSPRED_ID,NoRWeST_ID,MonthYear,MonthlyMax,MonthlyMin,MonthlyMean,SD,Ndays,MaxDailyRange,SampleMonth,SampleYear
2743,MidSnake_2743,Aug-10,15.41,5.94,10.77141577,1.136796296,31,6.1,8,2010
2743,MidSnake_2743,Sep-10,13.08,4.99,8.867574074,0.87371161,30,5.58,9,2010
2743,MidSnake_2743,Oct-10,12.02,1.85,6.796021505,2.247153124,31,3.64,10,2010
2743,MidSnake_2743,Nov-10,8.04,-0.004,2.645807407,2.213162184,30,2.9,11,2010
2743,MidSnake_2743,Dec-10,4.16,0.02,1.703351852,0.909776116,30,2.04,12,2010
2744,MidSnake_2744,Jul-10,10.66,6.35,8.488388889,0.390204956,10,3.7,7,2010
2744,MidSnake_2744,Aug-10,10.63,4.53,7.75311828,0.778675139,31,3.79,8,2010
2744,MidSnake_2744,Sep-10,9.63,3.22,6.481148148,0.668339901,30,4.22,9,2010
2744,MidSnake_2744,Oct-10,10.02,0.55,5.180071685,1.879841315,31,4.03,10,2010
2744,MidSnake_2744,Nov-10,6.33,0.02,2.111444444,1.371349914,30,3.09,11,2010
2744,MidSnake_2744,Dec-10,2.82,0.24,1.824925926,0.442076685,30,1.17,12,2010
2745,MidSnake_2745,Jul-10,10.71,5.64,8.308296296,0.486792922,15,3.79,7,2010
2745,MidSnake_2745,Aug-10,10.81,4.48,8.008172043,0.914466126,31,3.37,8,2010
2745,MidSnake_2745,Sep-10,9.06,3.35,5.945981481,0.81259174,30,2.96,9,2010
2745,MidSnake_2745,Oct-10,8.31,0.02,3.861308244,2.150435316,31,2.41,10,2010
2745,MidSnake_2745,Nov-10,4.35,-0.004,0.813696296,1.10421552,30,1.62,11,2010
2745,MidSnake_2745,Dec-10,0.88,0.05,0.427092593,0.181374223,30,0.55,12,2010
2746,MidSnake_2746,Jul-10,15.48,7.14,11.14201389,0.408574428,8,8,7,2010
2746,MidSnake_2746,Aug-10,15.39,5.46,10.42960573,0.943712627,31,7.95,8,2010
2746,MidSnake_2746,Sep-10,13.49,4.11,8.062055556,0.712146085,30,7.24,9,2010
2746,MidSnake_2746,Oct-10,11.29,0.52,5.338387097,2.023042006,31,6.04,10,2010
2746,MidSnake_2746,Nov-10,5.56,-0.06,1.632755556,1.447578087,30,3.45,11,2010
2746,MidSnake_2746,Dec-10,2.47,-0.004,0.253362963,0.490367991,30,1.91,12,2010
2747,MidSnake_2747,Jul-10,13.83,5.66,10.07236497,0.809249601,18,5.53,7,2010
2747,MidSnake_2747,Aug-10,13.59,6.1,9.731810036,0.916639169,31,5.52,8,2010
2747,MidSnake_2747,Sep-10,11.12,4.22,7.064981481,0.652984169,30,5.07,9,2010
2747,MidSnake_2747,Oct-10,9.65,0.1,4.387078853,2.390490277,31,3.73,10,2010
2747,MidSnake_2747,Nov-10,3.4,0.05,0.858740741,0.794738296,30,1.73,11,2010
2747,MidSnake_2747,Dec-10,1.34,0.05,0.392703704,0.271926641,30,1.08,12,2010
2748,MidSnake_2748,Jul-10,13.64,7.92,10.88598765,0.475229134,9,5.23,7,2010
2748,MidSnake_2748,Aug-10,13.76,5.46,9.791451613,1.089505387,31,4.92,8,2010
2748,MidSnake_2748,Sep-10,11.27,4.08,7.217703704,0.771049645,30,4.63,9,2010
2748,MidSnake_2748,Oct-10,10.39,0.1,4.937580645,2.355962166,31,3.9,10,2010
2748,MidSnake_2748,Nov-10,4.61,0.02,1.054555556,1.188336727,30,2.17,11,2010
2748,MidSnake_2748,Dec-10,1.42,0.02,0.598037037,0.316170739,30,0.66,12,2010
2749,MidSnake_2749,Jul-10,21.96,14.31,18.50427778,0.899146183,10,5.67,7,2010
2749,MidSnake_2749,Aug-10,22.01,9.92,17.01820789,1.817545935,31,8.26,8,2010
2749,MidSnake_2749,Sep-10,19.24,8.14,12.47327778,1.182310419,30,7.44,9,2010
2749,MidSnake_2749,Oct-10,16.51,2.07,8.490197133,3.17042965,31,6.64,10,2010
2749,MidSnake_2749,Nov-10,8.27,0.05,2.872981481,2.541617624,30,2.2,11,2010
2749,MidSnake_2749,Dec-10,1.5,0.02,0.231740741,0.186094883,30,1.4,12,2010
2750,MidSnake_2750,Jul-10,13.04,8.41,10.8996875,0.539970582,16,4.03,7,2010
2750,MidSnake_2750,Aug-10,12.09,5.15,9.295896057,1.370059562,31,3,8,2010
2750,MidSnake_2750,Sep-10,8.86,3.14,6.085796296,0.87996046,30,2.81,9,2010
2750,MidSnake_2750,Oct-10,8.09,0.1,3.775143369,2.361331266,31,2.56,10,2010
2750,MidSnake_2750,Nov-10,2.71,-0.004,0.531762963,0.703329905,30,1.62,11,2010
2750,MidSnake_2750,Dec-10,0.88,0.07,0.364277778,0.174700446,30,0.69,12,2010
2751,MidSnake_2751,Jan-11,0.41,0.02,0.111935484,0.063529079,31,0.33,1,2011
2751,MidSnake_2751,Feb-11,0.38,0.05,0.223531746,0.101310708,28,0.11,2,2011
2751,MidSnake_2751,Mar-11,1.2,0.05,0.371451613,0.103600379,31,1.01,3,2011
2751,MidSnake_2751,Apr-11,3.82,0.02,1.145148148,0.530331529,30,3.55,4,2011
2751,MidSnake_2751,May-11,7.69,0.16,3.516146953,0.807421312,31,4.1,5,2011
2751,MidSnake_2751,Jun-11,7.19,2.1,4.390981481,0.273507743,30,4.12,6,2011
2751,MidSnake_2751,Jul-11,10,3.43,5.523817204,0.961819881,31,5.25,7,2011
2751,MidSnake_2751,Aug-11,12.12,5.43,8.290071685,0.907223285,31,4.73,8,2011
2751,MidSnake_2751,Sep-11,9.92,4.63,7.784388889,0.587937628,30,3.66,9,2011
2751,MidSnake_2751,Oct-11,9.58,-0.004,3.714996416,2.386160173,31,2.9,10,2011
2751,MidSnake_2751,Nov-11,1.8,-0.004,0.252696296,0.170325544,30,1.804,11,2011
2751,MidSnake_2751,Dec-11,0.19,0.02,0.067796296,0.027699692,30,0.11,12,2011
2752,MidSnake_2752,Jan-11,2.95,0.05,1.261111111,0.644387497,31,1.83,1,2011
2752,MidSnake_2752,Feb-11,2.47,0.05,0.846011905,0.510373731,28,1.54,2,2011
2752,MidSnake_2752,Mar-11,4.53,0.02,1.333028674,0.47289405,31,2.92,3,2011
2752,MidSnake_2752,Apr-11,5.17,0.46,2.156259259,0.411869238,30,3.6,4,2011
2752,MidSnake_2752,May-11,6.17,1.01,3.259605735,0.33435563,31,4.2,5,2011
2752,MidSnake_2752,Jun-11,6.53,2.28,4.047055556,0.394352214,30,3.43,6,2011
2752,MidSnake_2752,Jul-11,11.68,3.64,6.900448029,1.202180507,31,5.15,7,2011
2752,MidSnake_2752,Aug-11,13.08,5.94,8.989175627,0.506089337,31,5.13,8,2011
2752,MidSnake_2752,Sep-11,10.81,4.71,7.571185185,0.449232535,30,5.19,9,2011
2752,MidSnake_2752,Oct-11,9.38,0.68,4.341487455,1.661702907,31,3,10,2011
2752,MidSnake_2752,Nov-11,3.14,-0.004,0.973825926,0.454943781,30,2.65,11,2011
2752,MidSnake_2752,Dec-11,1.83,0.02,0.544888889,0.3557916,30,1.53,12,2011
2753,MidSnake_2753,Jan-11,1.99,0.02,1.257275986,0.330677548,31,1.75,1,2011
2753,MidSnake_2753,Feb-11,1.8,0.05,0.866626984,0.368025445,28,0.88,2,2011
2753,MidSnake_2753,Mar-11,2.04,0.24,1.100555556,0.266964456,31,1.72,3,2011
2753,MidSnake_2753,Apr-11,2.63,0.19,1.401388889,0.210296713,30,1.55,4,2011
2753,MidSnake_2753,May-11,3.69,0.46,2.039892473,0.328139801,31,1.87,5,2011
2753,MidSnake_2753,Jun-11,6.5,1.64,3.106351852,0.746840239,30,3.15,6,2011
2753,MidSnake_2753,Jul-11,11.02,3.38,6.886594982,0.925740408,31,4.64,7,2011
2753,MidSnake_2753,Aug-11,10.98,5.56,8.142562724,0.471875138,31,4,8,2011
2753,MidSnake_2753,Sep-11,8.99,4.24,6.787277778,0.423469356,30,3.9,9,2011
2753,MidSnake_2753,Oct-11,8.49,0.6,3.806362007,1.651483794,31,4.82,10,2011
2753,MidSnake_2753,Nov-11,2.82,-0.004,0.736892593,0.342021004,30,2.25,11,2011
2753,MidSnake_2753,Dec-11,1.2,-0.004,0.374762963,0.230817554,30,1.07,12,2011
2754,MidSnake_2754,Jan-11,2.45,0.1,0.994462366,0.479537446,31,1.88,1,2011
2754,MidSnake_2754,Feb-11,1.94,0.1,0.659583333,0.406600031,28,1.09,2,2011
2754,MidSnake_2754,Mar-11,3.38,0.07,0.996810036,0.362868883,31,2.95,3,2011
2754,MidSnake_2754,Apr-11,4.89,0.13,1.772537037,0.372138856,30,4.38,4,2011
2754,MidSnake_2754,May-11,5.87,0.38,2.736953405,0.352622534,31,4.76,5,2011
2754,MidSnake_2754,Jun-11,8.31,1.91,4.06437037,0.820413107,30,4.22,6,2011
2754,MidSnake_2754,Jul-11,13.95,4.01,8.09297491,1.026730403,31,6.43,7,2011
2754,MidSnake_2754,Aug-11,14.12,6.28,9.608387097,0.524346298,31,6.28,8,2011
2754,MidSnake_2754,Sep-11,11.61,4.86,7.87637037,0.467316455,30,5.99,9,2011
2754,MidSnake_2754,Oct-11,10.19,0.16,4.320645161,1.860474275,31,3.74,10,2011
2754,MidSnake_2754,Nov-11,3.19,0.07,0.644981481,0.37438576,30,3.06,11,2011
2754,MidSnake_2754,Dec-11,1.09,0.1,0.353166667,0.178013383,30,0.96,12,2011
2755,MidSnake_2755,Jan-11,2.9,0.07,1.649354839,0.613468519,31,1.51,1,2011
2755,MidSnake_2755,Feb-11,2.15,0.02,1.143075397,0.47991901,28,1.67,2,2011
2755,MidSnake_2755,Mar-11,2.77,0.21,1.529086022,0.412108963,31,1.36,3,2011
2755,MidSnake_2755,Apr-11,3.3,1.09,2.138203704,0.342550151,30,1.67,4,2011
2755,MidSnake_2755,May-11,4.22,1.39,2.965412186,0.266270229,31,1.79,5,2011
2755,MidSnake_2755,Jun-11,5.82,2.39,3.645555556,0.387710201,30,2.37,6,2011
2755,MidSnake_2755,Jul-11,10.49,3.48,6.497419355,1.136377335,31,4.53,7,2011
2755,MidSnake_2755,Aug-11,10.95,5.87,8.294767025,0.473321309,31,3.6,8,2011
2755,MidSnake_2755,Sep-11,9.04,4.61,7.128462963,0.466574856,30,3.38,9,2011
2755,MidSnake_2755,Oct-11,8.41,0.93,4.082992832,1.60727926,31,2.63,10,2011
2755,MidSnake_2755,Nov-11,3.14,-0.03,0.970607407,0.449760223,30,2.65,11,2011
2755,MidSnake_2755,Dec-11,1.8,-0.004,0.847566667,0.410642656,30,1.09,12,2011
2756,MidSnake_2756,Jan-11,1.31,0.07,0.793100358,0.254225192,31,0.91,1,2011
2756,MidSnake_2756,Feb-11,1.34,0.1,0.667896825,0.333318428,28,0.8,2,2011
2756,MidSnake_2756,Mar-11,1.12,0.07,0.751272401,0.166104558,31,0.99,3,2011
2756,MidSnake_2756,Apr-11,1.45,0.07,1.062,0.097930871,30,1.21,4,2011
2756,MidSnake_2756,May-11,2.39,0.38,1.523602151,0.353163681,31,1.15,5,2011
2756,MidSnake_2756,Jun-11,3.67,0.71,1.92812963,0.236508297,30,1.76,6,2011
2756,MidSnake_2756,Jul-11,12.99,2.02,5.823942652,1.639237122,31,7.32,7,2011
2756,MidSnake_2756,Aug-11,13.59,4.29,8.273924731,0.648915936,31,7.32,8,2011
2756,MidSnake_2756,Sep-11,12.36,3.45,6.848796296,1.02176337,30,7.19,9,2011
2756,MidSnake_2756,Oct-11,10.02,0.1,2.933172043,1.899056692,31,3.98,10,2011
2756,MidSnake_2756,Nov-11,0.85,0.1,0.324407407,0.124286035,30,0.61,11,2011
2756,MidSnake_2756,Dec-11,0.43,0.05,0.230806452,0.073036272,31,0.22,12,2011
2757,MidSnake_2757,Jan-11,1.8,0.02,0.3,0.451046702,31,1.4,1,2011
2757,MidSnake_2757,Feb-11,1.61,0.02,0.579027778,0.505038867,28,0.96,2,2011
2757,MidSnake_2757,Mar-11,5.05,0.07,2.018781362,0.876204267,31,2.19,3,2011
2757,MidSnake_2757,Apr-11,6.3,1.69,3.718518519,0.472223852,30,4.16,4,2011
2757,MidSnake_2757,May-11,10.76,2.42,6.211272401,0.876764396,31,5.74,5,2011
2757,MidSnake_2757,Jun-11,14.17,4.63,9.257333333,1.431691324,30,5.81,6,2011
2757,MidSnake_2757,Jul-11,15.43,7.72,12.06096774,0.774718069,31,5.17,7,2011
2757,MidSnake_2757,Aug-11,16.6,8.61,12.57913978,0.915718711,31,4.78,8,2011
2757,MidSnake_2757,Sep-11,13.18,6.35,9.906481481,1.108090284,30,4.49,9,2011
2757,MidSnake_2757,Oct-11,11.78,0.07,5.878476703,2.480000452,31,2.98,10,2011
2757,MidSnake_2757,Nov-11,2.95,0.05,0.741555556,0.540249328,30,1.86,11,2011
2757,MidSnake_2757,Dec-11,0.74,0.02,0.074388889,0.018075424,30,0.67,12,2011
2758,MidSnake_2758,Jan-11,0.52,0.02,0.163476703,0.093840001,31,0.45,1,2011
2758,MidSnake_2758,Feb-11,0.77,0.02,0.178968254,0.131866478,28,0.5,2,2011
2758,MidSnake_2758,Mar-11,1.83,0.02,0.487688172,0.247327572,31,1.45,3,2011
2758,MidSnake_2758,Apr-11,3.11,0.05,1.412296296,0.335559639,30,2.79,4,2011
2758,MidSnake_2758,May-11,6.3,0.6,3.162508961,0.557904108,31,3.56,5,2011
2758,MidSnake_2758,Jun-11,9.31,2.26,5.042555556,0.728406175,30,4.73,6,2011
2758,MidSnake_2758,Jul-11,11.34,4.01,7.857007168,0.742542134,31,4.96,7,2011
2758,MidSnake_2758,Aug-11,11.8,6.02,8.940322581,0.527623813,31,4.22,8,2011
2758,MidSnake_2758,Sep-11,9.63,5.15,7.389425926,0.525229409,30,3.58,9,2011
2758,MidSnake_2758,Oct-11,9.11,0.1,4.245967742,1.879609801,31,2.34,10,2011
2758,MidSnake_2758,Nov-11,2.04,0.05,0.347537037,0.307380468,30,1.69,11,2011
2758,MidSnake_2758,Dec-11,0.35,0.07,0.121592593,0.02546324,30,0.28,12,2011
2759,MidSnake_2759,Jan-11,0.57,-0.004,0.076430108,0.068367,31,0.55,1,2011
2759,MidSnake_2759,Feb-11,0.88,-0.004,0.135535714,0.15626712,28,0.61,2,2011
2759,MidSnake_2759,Mar-11,2.31,-0.004,0.626853047,0.364492514,31,1.85,3,2011
2759,MidSnake_2759,Apr-11,4.19,0.05,1.922833333,0.34077627,30,3.8,4,2011
2759,MidSnake_2759,May-11,6.96,0.77,3.591541219,0.554189055,31,3.93,5,2011
2759,MidSnake_2759,Jun-11,9.8,2.42,5.501666667,0.778607535,30,4.81,6,2011
2759,MidSnake_2759,Jul-11,11.75,4.27,8.374641577,0.779782609,31,4.99,7,2011
2759,MidSnake_2759,Aug-11,12.43,6.33,9.444301075,0.568480575,31,4.2,8,2011
2759,MidSnake_2759,Sep-11,10.19,5.2,7.658092593,0.640358441,30,3.88,9,2011
2759,MidSnake_2759,Oct-11,9.65,0.13,4.305089606,2.02440137,31,2.96,10,2011
2759,MidSnake_2759,Nov-11,2.1,-0.004,0.174059259,0.26645003,30,1.78,11,2011
2759,MidSnake_2759,Dec-11,0.38,0.02,0.030462963,0.019409154,30,0.33,12,2011
2760,MidSnake_2760,Jan-11,1.26,0.02,0.442956989,0.300714047,31,1.07,1,2011
2760,MidSnake_2760,Feb-11,1.28,0.02,0.342777778,0.317256796,28,0.58,2,2011
2760,MidSnake_2760,Mar-11,1.5,0.05,0.699283154,0.238420868,31,0.88,3,2011
2760,MidSnake_2760,Apr-11,2.04,0.3,1.210537037,0.199871898,30,1.53,4,2011
2760,MidSnake_2760,May-11,4.92,0.93,2.514139785,0.504501013,31,2.53,5,2011
2760,MidSnake_2760,Jun-11,8.66,2.23,4.038351852,0.628789753,30,4.64,6,2011
2760,MidSnake_2760,Jul-11,12.48,3.51,7.961505376,1.22115328,31,5.44,7,2011
2760,MidSnake_2760,Aug-11,13.61,6.5,9.52734767,0.652392395,31,4.88,8,2011
2760,MidSnake_2760,Sep-11,11.54,5.61,7.985314815,0.650600039,30,4.77,9,2011
2760,MidSnake_2760,Oct-11,10.73,0.05,4.502956989,1.958578836,31,3.42,10,2011
2760,MidSnake_2760,Nov-11,2.55,-0.004,0.347385185,0.343214794,30,2.2,11,2011
2760,MidSnake_2760,Dec-11,0.43,0.02,0.051740741,0.014941872,30,0.41,12,2011
2761,MidSnake_2761,Jan-11,1.5,-0.22,0.344913978,0.277271057,31,1.4,1,2011
2761,MidSnake_2761,Feb-11,1.67,-0.03,0.367277778,0.282316491,28,1.29,2,2011
2761,MidSnake_2761,Mar-11,2.39,0.05,0.648082437,0.291324167,31,2.21,3,2011
2761,MidSnake_2761,Apr-11,3.38,0.07,1.348981481,0.227174375,30,2.98,4,2011
2761,MidSnake_2761,May-11,4.97,0.68,2.203297491,0.384136918,31,3.01,5,2011
2761,MidSnake_2761,Jun-11,7.16,1.28,3.362962963,0.4635929,30,4.23,6,2011
2761,MidSnake_2761,Jul-11,11.95,2.77,6.784050179,1.299782668,31,6.09,7,2011
2761,MidSnake_2761,Aug-11,13.25,5.59,8.641129032,0.425040726,31,6.27,8,2011
2761,MidSnake_2761,Sep-11,11.44,4.79,7.41625,0.186260851,12,6.39,9,2011
2762,MidSnake_2762,Jan-11,2.85,-0.06,0.346193548,0.481354601,31,2.58,1,2011
2762,MidSnake_2762,Feb-11,3.56,-0.06,0.398015873,0.586063696,28,2.9,2,2011
2762,MidSnake_2762,Mar-11,6.3,-0.03,1.939985663,0.834480736,31,5.08,3,2011
2762,MidSnake_2762,Apr-11,8.94,0.27,3.223796296,0.51735249,30,8.09,4,2011
2762,MidSnake_2762,May-11,9.92,1.37,4.897078853,0.520614882,31,8.13,5,2011
2762,MidSnake_2762,Jun-11,12.02,3.4,5.988733333,0.593454687,25,7.94,6,2011
2762,MidSnake_2762,Jul-11,16.27,6.81,10.91755556,0.66465711,5,8.74,7,2011
2762,MidSnake_2762,Aug-11,18.08,6.76,11.70413978,0.686680673,31,9.33,8,2011
2762,MidSnake_2762,Sep-11,15.39,5.84,10.17451389,0.412361616,8,8.97,9,2011
2763,MidSnake_2763,Jan-11,0.1,0.05,0.054121864,0.00677956,31,0.05,1,2011
2763,MidSnake_2763,Feb-11,1.8,0.02,0.178809524,0.287116186,28,1.7,2,2011
2763,MidSnake_2763,Mar-11,5.43,0.05,1.303064516,0.770439948,31,3.84,3,2011
2763,MidSnake_2763,Apr-11,7.04,0.07,2.817666667,0.562523741,30,6.76,4,2011
2763,MidSnake_2763,May-11,8.91,0.9,4.37562724,0.501799903,31,6.21,5,2011
2763,MidSnake_2763,Jun-11,10.73,2.82,5.937814815,0.699117106,30,5.99,6,2011
2763,MidSnake_2763,Jul-11,13.95,4.29,8.850752688,0.863351179,31,7.03,7,2011
2763,MidSnake_2763,Aug-11,14.43,6.05,10.01921147,0.536675998,31,7.02,8,2011
2763,MidSnake_2763,Sep-11,12.26,4.92,8.23562963,0.557223315,30,6.64,9,2011
2763,MidSnake_2763,Oct-11,10.41,0.02,4.893458781,1.908753928,31,4.1,10,2011
2763,MidSnake_2763,Nov-11,2.85,0.02,0.408074074,0.5023742,30,2.1,11,2011
2763,MidSnake_2763,Dec-11,0.3,-0.36,-0.0377,0.11582164,30,0.28,12,2011
2764,MidSnake_2764,Jul-11,13.16,5.84,9.088333333,0.532929328,8,7,7,2011
2764,MidSnake_2764,Aug-11,13.9,5.66,9.49688172,0.675904206,31,6.14,8,2011
2764,MidSnake_2764,Sep-11,11.2,4.35,7.457462963,0.650773661,30,5.69,9,2011
2764,MidSnake_2764,Oct-11,9.28,0.07,3.942616487,1.928364326,31,3.17,10,2011
2764,MidSnake_2764,Nov-11,1.88,0.05,0.201296296,0.248305339,30,1.81,11,2011
2764,MidSnake_2764,Dec-11,0.32,0.05,0.085777778,0.014720035,30,0.27,12,2011
2765,MidSnake_2765,Jul-11,10.56,4.63,7.281666667,0.364399218,6,5.82,7,2011
2765,MidSnake_2765,Aug-11,11.49,4.37,7.473853047,0.474858045,31,5.52,8,2011
2765,MidSnake_2765,Sep-11,9.01,3.53,6.047351852,0.482479421,30,5.08,9,2011
2765,MidSnake_2765,Oct-11,7.74,0.05,3.460663082,1.37065001,31,3.11,10,2011
2765,MidSnake_2765,Nov-11,1.94,-0.004,0.655937037,0.451832076,30,1.64,11,2011
2765,MidSnake_2765,Dec-11,1.23,0.02,0.349333333,0.214890816,30,1.16,12,2011
2766,MidSnake_2766,Jul-11,10.17,4.27,6.673,0.291058785,5,5.82,7,2011
2766,MidSnake_2766,Aug-11,10.44,4.03,6.783028674,0.391296117,31,5.31,8,2011
2766,MidSnake_2766,Sep-11,8.34,3.32,5.596518519,0.409321411,30,4.62,9,2011
2766,MidSnake_2766,Oct-11,7.01,0.13,3.370519713,1.162576126,31,2.9,10,2011
2766,MidSnake_2766,Nov-11,2.23,-0.004,0.870274074,0.482668445,30,2.07,11,2011
2766,MidSnake_2766,Dec-11,1.58,-0.004,0.4512,0.28894219,30,1.46,12,2011
2767,MidSnake_2767,Jan-11,2.45,0.3,1.614767025,0.464103183,31,1.31,1,2011
2767,MidSnake_2767,Feb-11,2.53,0.32,1.54515873,0.433698007,28,1.06,2,2011
2767,MidSnake_2767,Mar-11,2.37,1.2,1.989659498,0.140106784,31,0.73,3,2011
2767,MidSnake_2767,Apr-11,2.5,1.42,2.034962963,0.114750171,30,0.73,4,2011
2767,MidSnake_2767,May-11,2.53,1.12,1.863835125,0.186129427,31,0.81,5,2011
2767,MidSnake_2767,Jun-11,5.82,1.07,2.090925926,0.577450566,30,3.37,6,2011
2767,MidSnake_2767,Jul-11,10.32,2.61,6.045215054,0.83691649,31,5.63,7,2011
2767,MidSnake_2767,Aug-11,9.63,4.14,6.435878136,0.334962217,31,4.56,8,2011
2767,MidSnake_2767,Sep-11,7.94,3.51,5.374888889,0.34493453,30,4.1,9,2011
2767,MidSnake_2767,Oct-11,6.88,0.68,3.438960573,0.988626273,31,2.46,10,2011
2767,MidSnake_2767,Nov-11,2.55,0.1,1.316222222,0.412455279,30,1.84,11,2011
2767,MidSnake_2767,Dec-11,1.99,0.07,0.916685185,0.285909164,30,1.7,12,2011
2768,MidSnake_2768,Jul-11,12.94,5.66,8.909097222,0.524169111,8,6.99,7,2011
2768,MidSnake_2768,Aug-11,13.64,5.51,9.303817204,0.666406844,31,6.13,8,2011
2768,MidSnake_2768,Sep-11,10.95,4.19,7.269907407,0.639010068,30,5.64,9,2011
2768,MidSnake_2768,Oct-11,9.13,-0.03,3.778612903,1.905682819,31,3.23,10,2011
2768,MidSnake_2768,Nov-11,1.72,-0.03,0.110133333,0.25100481,30,1.75,11,2011
2768,MidSnake_2768,Dec-11,0.27,-0.03,0.009066667,0.023076448,30,0.3,12,2011
2769,MidSnake_2769,Jul-11,12.34,5.38,8.511587302,0.551326536,7,6.23,7,2011
2769,MidSnake_2769,Aug-11,12.72,5.23,8.822634409,0.632919032,31,5.76,8,2011
2769,MidSnake_2769,Sep-11,10.02,4.11,6.943981481,0.60894912,30,5.21,9,2011
2769,MidSnake_2769,Oct-11,8.36,0.02,3.636039427,1.808591975,31,2.89,10,2011
2769,MidSnake_2769,Nov-11,1.69,-0.004,0.221688889,0.330006661,30,1.694,11,2011
2769,MidSnake_2769,Dec-11,0.52,0.02,0.07487037,0.057604863,30,0.5,12,2011
2770,MidSnake_2770,Jul-11,12.21,5.3,8.417142857,0.5531197,7,6.13,7,2011
2770,MidSnake_2770,Aug-11,12.55,5.17,8.712903226,0.627278164,31,5.59,8,2011
2770,MidSnake_2770,Sep-11,9.85,4.06,6.854574074,0.60754963,30,5.06,9,2011
2770,MidSnake_2770,Oct-11,8.24,-0.004,3.586605735,1.790968976,31,2.86,10,2011
2770,MidSnake_2770,Nov-11,1.69,-0.004,0.218151852,0.325575576,30,1.694,11,2011
2770,MidSnake_2770,Dec-11,0.49,-0.004,0.061177778,0.059043314,30,0.494,12,2011
2771,MidSnake_2771,Jul-11,11.88,5.17,8.203730159,0.542912879,7,6.01,7,2011
2771,MidSnake_2771,Aug-11,12.46,5.02,8.491003584,0.617389023,31,5.64,8,2011
2771,MidSnake_2771,Sep-11,9.65,4.01,6.693203704,0.608099593,30,4.96,9,2011
2771,MidSnake_2771,Oct-11,8.19,0.02,3.503476703,1.758033635,31,2.77,10,2011
2771,MidSnake_2771,Nov-11,1.67,-0.004,0.2866,0.351717623,30,1.65,11,2011
2771,MidSnake_2771,Dec-11,0.57,-0.004,0.121566667,0.085556811,30,0.55,12,2011
2772,MidSnake_2772,Jul-11,11.8,5.1,8.031666667,0.525934677,6,6.07,7,2011
2772,MidSnake_2772,Aug-11,12.5,4.97,8.421164875,0.618605566,31,5.71,8,2011
2772,MidSnake_2772,Sep-11,9.65,3.9,6.641240741,0.605020567,30,5.08,9,2011
2772,MidSnake_2772,Oct-11,8.22,-0.03,3.45297491,1.756086123,31,2.87,10,2011
2772,MidSnake_2772,Nov-11,1.58,-0.03,0.256144444,0.350548618,30,1.61,11,2011
2772,MidSnake_2772,Dec-11,0.57,-0.004,0.0921,0.092886956,30,0.574,12,2011
2773,MidSnake_2773,Jul-11,11.2,4.84,7.598055556,0.476700044,6,5.77,7,2011
2773,MidSnake_2773,Aug-11,11.8,4.63,7.932777778,0.551362622,31,5.45,8,2011
2773,MidSnake_2773,Sep-11,9.16,3.82,6.433111111,0.522514482,30,4.94,9,2011
2773,MidSnake_2773,Oct-11,8.02,0.02,3.5609319,1.568234121,31,2.93,10,2011
2773,MidSnake_2773,Nov-11,1.77,0.02,0.501851852,0.418025278,30,1.72,11,2011
2773,MidSnake_2773,Dec-11,0.88,0.05,0.269981481,0.148062518,30,0.72,12,2011
2774,MidSnake_2774,Jul-11,11.24,4.66,7.617037037,0.429857379,6,6.24,7,2011
2774,MidSnake_2774,Aug-11,11.95,4.42,7.885878136,0.533798308,31,5.93,8,2011
2774,MidSnake_2774,Sep-11,9.13,3.45,6.255240741,0.544073994,30,5.16,9,2011
2774,MidSnake_2774,Oct-11,7.67,-0.03,3.377605735,1.531698654,31,3.19,10,2011
2774,MidSnake_2774,Nov-11,1.56,-0.03,0.3383,0.412879751,30,1.564,11,2011
2774,MidSnake_2774,Dec-11,0.82,-0.03,0.093811111,0.136367292,30,0.824,12,2011
2775,MidSnake_2775,Jan-11,1.39,-0.004,0.268810036,0.242320043,31,0.88,1,2011
2775,MidSnake_2775,Feb-11,1.64,0.02,0.28609127,0.278009512,28,0.91,2,2011
2775,MidSnake_2775,Mar-11,2.1,0.02,0.730125448,0.340743218,31,1.31,3,2011
2775,MidSnake_2775,Apr-11,3.06,0.07,1.222944444,0.243318206,30,2.87,4,2011
2775,MidSnake_2775,May-11,4.53,0.16,2.027580645,0.357112406,31,3.42,5,2011
2775,MidSnake_2775,Jun-11,8.59,1.5,3.578407407,0.821008148,30,5.22,6,2011
2775,MidSnake_2775,Jul-11,11.73,3.03,7.263530466,0.891698875,31,6.1,7,2011
2775,MidSnake_2775,Aug-11,12.63,5.07,8.367293907,0.509553822,31,5.95,8,2011
2775,MidSnake_2775,Sep-11,10.46,3.82,6.789425926,0.604552536,30,5.65,9,2011
2775,MidSnake_2775,Oct-11,8.91,-0.004,3.762197133,1.649142168,31,3.25,10,2011
2775,MidSnake_2775,Nov-11,1.58,-0.004,0.276233333,0.334764668,30,1.45,11,2011
2775,MidSnake_2775,Dec-11,0.24,-0.004,0.050659259,0.01526223,30,0.244,12,2011
2776,MidSnake_2776,Jan-11,0.02,-0.31,-0.021121864,0.038608922,31,0.306,1,2011
2776,MidSnake_2776,Feb-11,0.21,-0.17,0.007396825,0.031494978,28,0.166,2,2011
2776,MidSnake_2776,Mar-11,2.15,-0.004,0.388469534,0.391053008,31,1.83,3,2011
